,id,resposta,ner_tags
782,783," [('PESSOA', 'Kamilla Tatiany Ferle'), ('ORGANIZACAO', 'OAB/SP'), ('TEMPO', '31.12.2014'), ('TEMPO', '31.12.2015')]",['o']
783,784," [('T': 'TEMPO', 'E': '04.12.2014'), ('T': 'TEMPO', 'E': '27.05.2014'), ('T': 'LEGISLACAO', 'E': 'Súmula nº 395 do C.TST')]",['o']
784,785," [('PESSOA', 'advogada'), ('TEMPO', 'audiências'), ('LEGISLACAO', 'atas'), ('JURISPRUDENCIA', 'mandato tácito')]",['o']
785,786," [('LEGISLACAO', 'representação processual'), ('LEGISLACAO', 'peça inexistente')]",['o']
786,787,"A saída seria: [('T': 'LEGISLACAO', 'E': 'Súmula nº 395 do TST'), ('T': 'LEGISLACAO', 'E': 'Súmula nº 333 do TST')]",['o']
787,788, Nenhuma,['o']
788,789, Nenhuma entidade detectada.,['o']
789,790, Nenhuma entidade reconhecida.,['o']
790,791," [('T': 'ORGANIZACAO', 'E': 'Juízo'), ('T': 'LEGISLACAO', 'E': 'admissibilidade'), ('T': 'LEGISLACAO', 'E': 'recurso'), ('T': 'LEGISLACAO', 'E': 'seguimento'), ('T': 'LEGISLACAO', 'E': 'revista')]",['o']
791,792," [('T': PESSOA, 'E': subscritora)]",['o']
792,793," [('LEGISLACAO', 'Constituição Federal'), ('LEGISLACAO', 'CLT'), ('JURISPRUDENCIA', 'Súmula 395')]",['o']
793,794," [('LEGISLACAO', 'acórdão'), ('TEMPO','intempestividade'), ('PESSOA', 'relator')]",['o']
794,795," [('PESSOA', 'Bela KARINA MATRONE CANFORA'), ('ORGANIZACAO', 'OAB/SP 211.300')]",['o']
795,796, Nenhuma.,['o']
796,797,"Resposta: [('PESSOA', 'Kamilla Tatiany Ferle'), ('ORGANIZACAO', 'OAB/SP'), ('LEGISLACAO', 'procurações'), ('TEMPO', '31.12.2014'), ('TEMPO', '31.12.2015')]",['o']
797,798," [('T': 'TEMPO', 'E': '04.12.2014'), ('T': 'TEMPO', 'E': '27.05.2014'), ('T': 'LEGISLACAO', 'E': 'Súmula nº 395 do C.TST')]",['o']
798,799," [('PESSOA', 'advogada'), ('TEMPO', 'audiências'), ('LEGISLACAO', 'atas'), ('JURISPRUDENCIA', 'mandato tácito')]",['o']
799,800, Nenhuma,['o']
800,801, Nenhuma,['o']
801,802," [('Legislação', 'CPC'), ('Jurisprudência', 'entendimento jurisprudencial')]",['o']
802,803," [('Pessoa', 'causídico'), ('Legislação', 'embargos declaratórios'), ('Jurisprudência', 'interromper o prazo para interposição de outros apelos')]",['o']
803,804," [('TEMPO', '15.07.2015'), ('ORGANIZACAO', 'patronal'), ('ORGANIZACAO', 'litisconsorcial'), ('TEMPO', 'mesma data'), ('LEGISLACAO', 'octídio legal'), ('TEMPO', '02.07.2015')]",['o']
804,805," [('T': Jurisprudência, 'E': julgados), ('T': Legislação, 'E': admissibilidade), ('T': Legislação, 'E': Corte ad quem), ('T': Legislação, 'E': pressupostos legitimadores), ('T': Legislação, 'E': interposição do recurso)]",['o']
805,806, Nenhuma,['o']
806,807, Nenhuma entidade foi encontrada.,['o']
807,808," [('LOCAL', 'Tribunal Regional'), ('ORGANIZACAO', 'procuração'), ('ORGANIZACAO', 'substabelecimento')]",['o']
808,809, Nenhuma entidade reconhecida.,['o']
809,810," [('LEGISLACAO', 'Súmula nº 395'), ('ORGANIZACAO', 'C.TST')]",['o']
810,811,"A saída seria: [('PESSOA', 'primeira advogada'), ('ORGANIZACAO', 'litisconsorte'), ('ORGANIZACAO', 'reclamada principal')]",['o']
811,812, Não há entidades nomeadas identificáveis neste texto.,['o']
812,813,Não há entidades nomeadas neste texto.,['o']
813,814,"  [('Legislação', 'CLT'), ('Jurisprudência', 'artigo 896, § 1º')]",['o']
814,815," [('T': LEGISLACAO, 'E': agravo de instrumento)]",['o']
815,816," [('LEGISLACAO', 'Constituição Federal'), ('LEGISLACAO', 'CLT'), ('JURISPRUDENCIA', 'Tribunal Regional')]",['o']
816,817, Nenhuma entidade predefinida foi identificada.,['o']
817,818," [('T': LEGISLACAO, 'E': Súmula nº 395, IV, do C.TST)]",['o']
818,819,"Resposta: [('LEGISLACAO', 'Súmula 395'), ('ORGANIZACAO', 'TST'), ('LEGISLACAO', 'item IV da mesma Súmula')]",['o']
819,820," [('LEGISLACAO', 'Súmula nº 395 do TST'), ('LEGISLACAO', 'MANDATO'), ('LEGISLACAO', 'SUBSTABELECIMENTO')]",['o']
820,821," [('LEGISLACAO', 'Res. 129/2005'), ('TEMPO', '20'), ('TEMPO', '22'), ('TEMPO', '25.04.2005')]",['o']
821,822," [('LEGISLACAO', 'SBDI-1'), ('TEMPO', '11.08.2003')]",['o']
822,823," [('LEGISLACAO', 'Código Civil de 2002'), ('JURISPRUDENCIA', 'ex-OJ nº 313 da SBDI-1 - DJ 11.08.2003'), ('LEGISLACAO', 'art. 667, e parágrafos')]",['o']
823,824," [('LEGISLACAO', 'SBDI-1'), ('TEMPO', '01.10.1997'), ('ORGANIZACAO', 'OJ'), ('JURISPRUDENCIA', 'IV')]",['o']
824,825," [('T': 'ORGANIZACAO', 'E': 'ALPHAVILLE PERNAMBUCO 02 EMPREENDIMENTOS IMOBILIÁRIOS LTDA.'), ('T': 'ORGANIZACAO', 'E': 'M. COMÉRCIO E TERRAPLENAGEM LTDA.')]",['o']
825,826," [('TEMPO', 'tempestivo'), ('LEGISLACAO', 'agravo de instrumento'), ('JURISPRUDENCIA', 'representação')]",['o']
826,827," [('LEGISLACAO', 'Custas'), ('LEGISLACAO', 'depósito recursal'), ('LEGISLACAO', 'garantido')]",['o']
827,828,Resposta: Não há entidades nomeadas nesse texto.,['o']
828,829," [('Jurisprudência', 'PREQUESTIONAMENTO'), ('Jurisprudência', 'DIVERGÊNCIA JURISPRUDENCIAL')]",['o']
829,830," [('LEGISLACAO', 'Lei 13.015/2014'), ('JURISPRUDENCIA', 'jurisprudência')]",['o']
830,831," [('LEGISLACAO', 'CLT'), ('JURISPRUDENCIA', 'SBDI do TST'), ('JURISPRUDENCIA', 'súmula do TST'), ('JURISPRUDENCIA', 'súmula vinculante do STF'), ('JURISPRUDENCIA', 'iterativa e notória jurisprudência do TST')]",['o']
831,832," [('LEGISLACAO', 'Lei 13.015/2014'), ('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'Constituição Federal')]",['o']
832,833,"A saída seria: [('LEGISLACAO', '§ 8º'), ('JURISPRUDENCIA', 'dissenso de julgados'), ('JURISPRUDENCIA', 'repositório de jurisprudência'), ('JURISPRUDENCIA', 'decisão divergente'), ('JURISPRUDENCIA', 'julgado'), ('JURISPRUDENCIA', 'circunstâncias que identifiquem ou assemelhem os casos confrontados')]",['o']
833,834," [('LEGISLACAO', 'alteração legislativa'), ('LEGISLACAO', 'Lei'), ('LEGISLACAO', 'Súmula'), ('JURISPRUDENCIA', 'dissenso de teses'), ('JURISPRUDENCIA', 'decisão regional')]",['o']
834,835," [('LEGISLACAO', 'Lei'), ('JURISPRUDENCIA', 'jurisprudência nacionalmente unificada')]",['o']
835,836," [('LEGISLACAO', 'recurso de revista'), ('LEGISLACAO', 'agravo de instrumento')]",['o']
836,837," [('LEGISLACAO', 'referida lei'), ('JURISPRUDENCIA', 'divergência jurisprudencial'), ('TEMPO', '19/10/2015'), ('LEGISLACAO', 'fl. 293')]",['o']
837,838," [('ORGANIZACAO', 'I.M. Comércio e Terraplenagem Ltda.')]",['o']
838,839,"[('PESSOA', 'Ministros'), ('LOCAL', 'Terceira'), ('LOCAL', 'Tribunal'), ('ORGANIZACAO', 'Superior'), ('ORGANIZACAO', 'Trabalho'), ('LEGISLACAO', 'agravos'), ('LEGISLACAO', 'instrumento'), ('ORGANIZACAO', 'ALPHAVILLE'), ('LOCAL', 'PERNAMBUCO'), ('ORGANIZACAO', '02'), ('ORGANIZACAO', 'EMPREENDIMENTOS'), ('ORGANIZACAO', 'IMOBILIÁRIOS'), ('ORGANIZACAO', 'LTDA')]",['o']
839,840," [('ORGANIZACAO', 'COMÉRCIO E TERRAPLENAGEM LTDA')]",['o']
840,841," [('T': LOCAL, 'E': 'Brasília'), ('T': TEMPO, 'E': '21 de Setembro de 2016')]",['o']
841,842," [('PESSOA', 'ALEXANDRE AGRA BELMONTE'), ('LEGISLACAO', 'MP 2.200-2/2001')]",['o']
842,843," [('T': LEGISLACAO, 'E': MP 2.200-2/2001), ('T': LOCAL, 'E': Justiça do Trabalho)]",['o']
843,844," [('T': PESSOA, 'E': '2ª Turma'), ('T': ORGANIZACAO, 'E': 'GMRLP/gch/ial'), ('T': LEGISLACAO, 'E': 'AGRAVO DE INSTRUMENTO')]",['o']
844,845, Nenhuma,['o']
845,846, Nenhuma,['o']
846,847," [('LEGISLACAO','ACORDO JUDICIAL'), ('ORGANIZACAO', 'AUTÔNOMO'), ('LEGISLACAO', 'CONTRIBUIÇÃO PREVIDENCIÁRIA'), ('LEGISLACAO', 'BASE DE CÁLCULO')]",['o']
847,848," [('LEGISLACAO', 'Constituição da República'), ('JURISPRUDENCIA', 'súmula desta Corte')]",['o']
848,849," [('LEGISLACAO', 'art. 896'), ('LEGISLACAO', '§ 6º'), ('LEGISLACAO', 'Consolidação das Leis do Trabalho'), ('LEGISLACAO', 'Lei nº 9.957'), ('TEMPO', '12.1.2000')]",['o']
849,850, Nenhuma,['o']
850,851," [('T': 'ORGANIZACAO', 'E': 'UNIÃO'), ('T': 'PESSOA', 'E': 'JOSÉ ARNALDO DOS SANTOS'), ('T': 'PESSOA', 'E': 'KIMHITI MIYAKE')]",['o']
851,852," [('LEGISLACAO', 'Constituição Federal'), ('LEGISLACAO', 'Lei nº 8.212/91'), ('LEGISLACAO', 'Lei nº 10.666/04')]",['o']
852,853," [('TEMPO', '11/49')]",['o']
853,854, Não há entidades nomeadas nesse texto.,['o']
854,855," [('ORGANIZACAO', 'Procuradoria-Geral')]",['o']
855,856, Nenhuma entidade foi identificada.,['o']
856,857," [('LEGISLACAO', 'agravo de instrumento'), ('LEGISLACAO', 'pressupostos de admissibilidade')]",['o']
857,858," [('T': Pessoa, 'E': 'agravante'), ('T': Legislação, 'E': 'negativa de prestação jurídica'), ('T': Jurisprudência, 'E': 'acórdão'), ('T': Legislação, 'E': 'embargos de declaração')]",['o']
858,859," [('Jurisprudência', 'Acórdão regional'), ('Legislação', 'Artigo 93, IX, da Constituição Federal')]",['o']
859,860," [('T': 'TEMPO', 'E': '12/04/2007'), ('T': 'TEMPO', 'E': '26/04/2007')]",['o']
860,861," [('LEGISLACAO', 'OJ 52/SDI-I/TST')]",['o']
861,862," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'DL 779/69'), ('TEMPO', 'IV')]",['o']
862,863," [('LEGISLACAO', 'ART'), ('TEMPO', 'COMPLEMENTAÇÃO'), ('ORGANIZACAO', 'PREVIDENCIÁRIA')]",['o']
863,864," [('T': LEGISLACAO, 'E': CF), ('T': TEMPO, 'E': 3º), ('T': TEMPO, 'E': 195), ('T': TEMPO, 'E': I), ('T': TEMPO, 'E': II)]",['o']
864,865," [('LEGISLACAO', 'lei previdenciária'), ('TEMPO', 'fato'), ('PESSOA', 'sujeitos'), ('PESSOA', 'contribuintes individuais')]",['o']
865,866," [('LEGISLACAO', 'Lei nº 8.212/91')]",['o']
866,867," [('LEGISLACAO', '22'), ('LEGISLACAO', '21'), ('LEGISLACAO', '30'), ('TEMPO', '11%'), ('ORGANIZACAO', 'empresa tomadora de serviços')]",['o']
867,868,"
[('LEGISLACAO', 'institutos'), ('JURISPRUDENCIA', 'Justiça do Trabalho')]",['o']
868,869," [('LEGISLACAO', 'art. 276, § 9º, Decreto nº 3.048/99')]",['o']
869,870, Não há entidades nomeadas reconhecíveis neste texto.,['o']
870,871," [('LEGISLACAO', 'contribuição previdenciária'), ('ORGANIZACAO', 'seguridade social'), ('TEMPO', 'dia dois'), ('TEMPO', 'mês seguinte'), ('TEMPO', 'da liquidação da sentença')]",['o']
871,872," [('LEGISLACAO', '§ 9º'), ('LEGISLACAO', 'inciso II do art. 201'), ('ORGANIZACAO', 'empresa')]",['o']
872,873," [('LEGISLACAO', 'Decreto'), ('ORGANIZACAO', 'empresa'), ('TEMPO', '20%')]",['o']
873,874," [('T': 'Legislação', 'E': 'Art')]",['o']
874,875," [('T': Tempo, 'E': 201)]",['o']
875,876," [('ORGANIZACAO', 'empresa'), ('LEGISLACAO', 'seguridade social'), ('TEMPO', 'mês')]",['o']
876,877," [('LEGISLACAO', 'contribuição previdenciária'), ('TEMPO', '20%'), ('LEGISLACAO', 'valor total do acordo'), ('JURISPRUDENCIA', 'f.63/64')]",['o']
877,878," [('T': LEGISLACAO, 'E': CLT), ('T': JURISPRUDENCIA, 'E': Súmula de Jurisprudência Uniforme do TST), ('T': LEGISLACAO, 'E': Constituição da República), ('T': LEGISLACAO, 'E': art. 896, parágrafo 6º, da CLT)]",['o']
878,879," [('T': 'LEGISLACAO', 'E': 'legislação infraconstitucional'), ('T': 'JURISPRUDENCIA', 'E': 'divergência jurisprudencial')]",['o']
879,880," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'artigo 114'), ('LEGISLACAO', 'parágrafo 3º')]",['o']
880,881," [('LEGISLACAO', 'Súmula 297/TST')]",['o']
881,882," [('LEGISLACAO', 'Lei 8.212/91'), ('LEGISLACAO', 'Decreto 3.048/99')]",['o']
882,883," [('Legislação', 'ERR 1600/1998-002-13-40.4'), ('Jurisprudência', 'SDI-I/TST'), ('Pessoa', 'Ministra Maria Cristina Irigoyen Peduzzi')]",['o']
883,884," [('ORGANIZACAO', 'Excelso Supremo Tribunal Federal'), ('LEGISLACAO', 'Ag.158.982-PR'), ('JURISPRUDENCIA', 'Rel. Min. Sydney Sanches - Ag.')]",['o']
884,885," [('T': 'LEGISLACAO', 'E': '182.811-SP'), ('T': 'LEGISLACAO', 'E': '174.473-MG'), ('T': 'LEGISLACAO', 'E': '188.762-PR')]",['o']
885,886," [('LEGISLACAO', 'artigo 114, § 3º, da Constituição Federal'), ('ORGANIZACAO', 'Ministério Público do Trabalho')]",['o']
886,887," [('T': 'LEGISLACAO', 'E': 'CLT'), ('T': 'TEMPO', 'E': 'sumaríssimo'), ('T': 'TEMPO', 'E': 'rito sumaríssimo'), ('T': 'ORGANIZACAO', 'E': 'Autarquia Federal')]",['o']
887,888, Nenhuma entidade predefinida foi identificada.,['o']
888,889," [('T': PESSOA, 'E': Ministros), ('T': ORGANIZACAO, 'E': Tribunal Superior do Trabalho), ('T': LEGISLACAO, 'E': agravo de instrumento)].",['o']
889,890," [('LOCAL': 'Brasília'), ('TEMPO': '08 de outubro de 2008')]",['o']
890,891," [('PESSOA', 'Renato'), ('LOCAL', 'Lacerda Paiva'), ('ORGANIZACAO', 'Ministro'), ('LEGISLACAO', 'Relator')]",['o']
891,892," [('T': 'LEGISLACAO', 'E': 'ART. 155, §4º INCISOS II E IV C/C ART. 288 DO CPB'), ('T': 'LEGISLACAO', 'E': 'ART. 312 DO CPP'), ('T': 'PESSOA', 'E': 'CONCURSO DE PESSOAS')]",['o']
892,893," [('Legislação', 'ART. 312 CPP')].",['o']
893,894," [('Legislação', 'art. 312 do CPP')]",['o']
894,895,"Desculpe, não consigo reconhecer nenhuma entidade nomeada neste texto.",['o']
895,896," [('T': LEGISLACAO, 'E': prisão cautelar), ('T': TEMPO, 'E': necessário), ('T': ORGANIZACAO, 'E': ordem pública), ('T': ORGANIZACAO, 'E': ordem na sociedade)]",['o']
896,897, Não há entidades nomeadas neste texto.,['o']
897,898," [('PESSOA', 'Antônio'), ('PESSOA', 'Julianderson'), ('ORGANIZACAO', 'CEMIG')]",['o']
898,899," [('LEGISLACAO', 'FAC'), ('LEGISLACAO', 'CPP'), ('LEGISLACAO', 'art. 312, p.u')]",['o']
899,900,Resposta: Não há entidades nomeadas neste texto.,['o']
900,901," [('T': 'PESSOA', 'E': 'DR. ISAIAS CALDEIRA VELOSO'), ('T': 'PESSOA', 'E': 'Alexandre Oliveira Martins dos Santos'), ('T': 'TEMPO', 'E': '05/10/2013'), ('T': 'LEGISLACAO', 'E': 'Habeas Corpus'), ('T': 'ORGANIZACAO', 'E': 'SEDS')]",['o']
901,902," [('PESSOA', 'Julianderson Nonato Ferreira'), ('PESSOA', 'Antônio Salmo Pereira'), ('LEGISLACAO', 'CAC'), ('LEGISLACAO', 'FAC'), ('TEMPO', 'prisão preventiva'), ('ORGANIZACAO', 'ordem pública'), ('JURISPRUDENCIA', 'roubo'), ('JURISPRUDENCIA', 'desacato'), ('JURISPRUDENCIA', 'promoção ou facilitação de fuga de pessoa presa')]",['o']
902,903,Não há entidades nomeadas para extrair neste texto.,['o']
903,904," [('T': 'LEGISLACAO', 'E': 'medidas cautelares'), ('T': 'PESSOA', 'E': 'paciente'), ('T': 'JURISPRUDENCIA', 'E': 'decisão'), ('T': 'JURISPRUDENCIA', 'E': 'decisão fundamentada')]",['o']
904,905," [('Pessoa', 'Antônio Salmo Pereira'), ('Local', 'Instância Policial'), ('Organização', 'CEMIG'), ('Local', 'Ilhas do Rio São Francisco'), ('Pessoa', 'JULIANDERSON')]",['o']
905,906," [('T': 'LEGISLACAO', 'E': 'auto de apreensão')]",['o']
906,907,"Resposta: [('T': LOCAL, 'E': zona rural), ('T': TEMPO, 'E': interrupção de energia), ('T': TEMPO, 'E': por quanto tempo?)]",['o']
907,908," [('T': 'PESSOA', 'E': 'interesse individual'), ('T': 'PESSOA', 'E': 'interesse coletivo')]",['o']
908,909," [('LEGISLACAO', 'Impõe-se'), ('TEMPO', 'aguardar'), ('TEMPO', 'encerramento'), ('TEMPO', 'instrução'), ('TEMPO', 'criminal'), ('TEMPO', 'saber'), ('TEMPO', 'aconteceu')]",['o']
909,910," [('T': PESSOA, 'E': MM. Juiz de Direito), ('T': LEGISLACAO, 'E': crimes contra o patrimônio)]",['o']
910,911, Nenhuma entidade reconhecida.,['o']
911,912," [('PESSOA', 'ANTONIO SALMO PEREIRA'), ('LOCAL', 'SÃO ROMÃO'), ('PESSOA', 'ANTONIO PEREIRA MENDONÇA'), ('ORGANIZACAO', 'CEMIG'), ('ORGANIZACAO', 'COMPANHIA ENERGÉTICA DE MINAS GERAIS'), ('PESSOA', 'JULIANDERSON NONATO FERREIRA'), ('PESSOA', 'ALEXANDRE OLIVEIRA MARTINS DOS SANTOS'), ('LEGISLACAO', 'HABEAS CORPUS Nº 1.0000.13.085773-3/000'), ('LOCAL', 'JD COMARCA SAO ROMAO'), ('TEMPO', '1ª CÂMARA CRIMINAL'), ('ORGANIZACAO', 'Tribunal de Justiça do Estado de Minas Gerais')]",['o']
912,913," [('PESSOA', 'WALTER LUIZ DE MELO'), ('ORGANIZACAO', 'RELATOR')]",['o']
913,914," [('T': 'PESSOA', 'E': 'Walter Luiz de Melo'), ('T': 'PESSOA', 'E': 'Antônio Salmo Pereira'), ('T': 'LEGISLACAO', 'E': 'art. 155, §4º, II e IV c/c art. 288'), ('T': 'LEGISLACAO', 'E': 'CPB')]",['o']
914,915," [('T': 'PESSOA', 'E': 'impetrante'), ('T': 'TEMPO', 'E': 'abril'), ('T': 'PESSOA', 'E': 'paciente'), ('T': 'LOCAL', 'E': 'Juízo'), ('T': 'PESSOA', 'E': 'paciente'), ('T': 'ORGANIZACAO', 'E': 'pena'), ('T': 'PESSOA', 'E': 'paciente'), ('T': 'LOCAL', 'E': 'residência'), ('T': 'ORGANIZACAO', 'E': 'medida')]",['o']
915,916," [('T': 'LEGISLACAO', 'E': 'habeas corpus'),('T': 'JURISPRUDENCIA', 'E': 'alvará de soltura')]",['o']
916,917," [('LEGISLACAO', 'pedido liminar'), ('PESSOA', 'Eduardo Brum')]",['o']
917,918," [('T': 'LEGISLACAO', 'E': 'Coatora')]",['o']
918,919," [('PESSOA', 'Dr. Albino Vitório-Bernardo'), ('ORGANIZACAO', 'Procuradoria-Geral de Justiça'), ('TEMPO', '325/329'), ('LEGISLACAO', 'ordem')]",['o']
919,920, Não há entidades nomeadas identificadas.,['o']
920,921," [('T': 'LEGISLACAO', 'E': 'art. 155, §4º, II e IV c/c art. 288, ambos do CPB')]",['o']
921,922," [('LEGISLACAO', 'habeas corpus'), ('LOCAL', 'liberdade de locomoção')]",['o']
922,923," [('LEGISLACAO', 'art. 312 do CPP')]",['o']
923,924," [('LEGISLACAO', 'impetração'), ('TEMPO', 'presente'), ('JURISPRUDENCIA', 'constrangimento ilegal')]",['o']
924,925," [('PESSOA', 'JULIANDERSON NONATO FERREIRA'), ('PESSOA', 'ANTÔNIO SALMO PEREIRA'), ('PESSOA', 'ALEXANDRE OLIVEIRA MARTINS DOS SANTOS'), ('LEGISLACAO', 'Código de Processo Penal'), ('LEGISLACAO', 'art. 312')]",['o']
925,926, Nenhuma entidade reconhecida.,['o']
926,927," [('LEGISLACAO', 'Código Penal'), ('LEGISLACAO', 'lei penal')]",['o']
927,928," [('LEGISLACAO', 'Código de Processo Penal')]",['o']
928,929," [('LEGISLACAO', 'Constituição da República')]",['o']
929,930," [('LEGISLACAO', 'Código de Processo Penal'), ('LEGISLACAO', 'Carta Magna'), ('LEGISLACAO', 'pressupostos e requisitos da prisão preventiva')]",['o']
930,931," [('T': LEGISLACAO, 'E': art. 312 do CPP)]",['o']
931,932,"Resposta: [('T': PESSOA, 'E': JULIANDERSON), ('T': PESSOA, 'E': ANTÔNIO), ('T': ORGANIZACAO, 'E': CEMIG)]",['o']
932,933," [('PESSOA', 'Antônio Pereira de Mendonça'), ('ORGANIZACAO', 'CEMIG')]",['o']
933,934," [('T': 'ORGANIZACAO', 'E': 'CEMIG'), ('T': 'ORGANIZACAO', 'E': 'logomarca')]",['o']
934,935," [('T': PESSOA, 'E': JULIANDERSON), ('T': PESSOA, 'E': ANTÔNIO)]",['o']
935,936," [('PESSOA', 'ANTÔNIO')]",['o']
936,937," [('PESSOA', 'ALEXANDRE')]",['o']
937,938,"
[('PESSOA', 'ALEXANDRE'), ('PESSOA', 'JULIANDERSON')]",['o']
938,939," [('PESSOA', 'JULIANDERSON'), ('PESSOA', 'SALMO'), ('PESSOA', 'ALEXANDRE'), ('LOCAL', 'São Romão')]",['o']
939,940," [('LEGISLACAO', 'art. 312 do CPP')]",['o']
940,941," [('PESSOA', 'JULIANDERSON'), ('PESSOA', 'ANTÔNIO SALMO'), ('LEGISLACAO', 'art. 312, p.ún. do CPP')]",['o']
941,942," [('PESSOA', 'JULIANDERSON'), ('PESSOA', 'ANTONIO SALMO'), ('PESSOA', 'ALEXANDRE')]",['o']
942,943," [('LEGISLACAO', 'CAC'), ('LEGISLACAO', 'FAC'), ('TEMPO', 'roubo'), ('TEMPO', 'desacato'), ('TEMPO', 'promoção'), ('TEMPO', 'facilitação'), ('TEMPO', 'fuga'), ('PESSOA', 'pessoa'), ('TEMPO', 'delinquir')]",['o']
943,944," [('T': 'LEGISLACAO', 'E': 'prisão preventiva'), ('T': 'PESSOA', 'E': 'acusados'), ('T': 'ORGANIZACAO', 'E': 'crime')]",['o']
944,945," [('T': JURISPRUDENCIA, 'E': Juízo de 1º Grau)]",['o']
945,946," [('PESSOA', 'Antônio'), ('PESSOA', 'Julianderson'), ('ORGANIZACAO', 'CEMIG'), ('LOCAL', 'residência do paciente'), ('TEMPO', '03/04/2013')]",['o']
946,947," [('T': 'LEGISLACAO', 'E': 'FAC'), ('T': 'LEGISLACAO', 'E': 'CPP'), ('T': 'LEGISLACAO', 'E': 'art.312'), ('T': 'LEGISLACAO', 'E': 'p.u')]",['o']
947,948,"A saída seria: [('LEGISLACAO', 'ART. 312 DO CPP')]",['o']
948,949," [('LEGISLACAO', 'art. 312 do CPP')]",['o']
949,950,"Desculpe, não consigo reconhecer nenhuma entidade nesse texto.",['o']
950,951,"A saída seria: [('LEGISLACAO', 'prisão cautelar'), ('LOCAL', 'ordem pública'), ('TEMPO', 'fim'), ('ORGANIZACAO', 'sociedade'), ('LEGISLACAO', 'delito em tese')]",['o']
951,952,Não é possível processar essa entrada pois não contém entidades nomeadas.,['o']
952,953," [('Legislação', 'H.C nº 1.0000.12.047985-2/000')]",['o']
953,954," [('T': 'PESSOA', 'E': 'Relator'), ('T': 'PESSOA', 'E': 'Walter Luiz')]",['o']
954,955," [('TEMPO', '04/05/2012')]",['o']
955,956," [('T': LEGISLACAO, 'E': FURTOS), ('T': LEGISLACAO, 'E': ROUBOS)]",['o']
956,957, Não há entidades nomeadas neste texto.,['o']
957,958," [('T': 'ORGANIZACAO', 'E': 'Poder Judiciário')]",['o']
958,959," [('T': 'LEGISLACAO', 'E': 'meio social'), ('T': 'JURISPRUDENCIA', 'E': 'jurisdiciona')]",['o']
959,960," [('T': 'JURISPRUDENCIA', 'E': 'fundamento prisional'), ('T': 'LOCAL', 'E': 'distrito da culpa'), ('T': 'TEMPO', 'E': 'mais facilidade'), ('T': 'LEGISLACAO', 'E': 'necessidade da prisão')]",['o']
960,961," [('T': LEGISLACAO, 'E': FURTOS)]",['o']
961,962," [('T': PESSOA, 'E': Ninguém)]",['o']
962,963," [('T': 'PESSOA', 'E': 'população'), ('T': 'LOCAL', 'E': 'caos'), ('T': 'TEMPO', 'E': 'iminente')]",['o']
963,964," [('T': 'LOCAL', 'E': 'limite'),('T': 'ORGANIZACAO', 'E': 'amantes'),('T': 'LOCAL', 'E': 'patrimônio')].",['o']
964,965," [('T': 'ORGANIZACAO', 'E': 'SEGUNDA TURMA DO SUPREMO TRIBUNAL FEDERAL'), ('T': 'LEGISLACAO', 'E': 'RECURSO DE HABEAS CORPUS 65.501-SP'), ('T': 'PESSOA', 'E': 'ALDIR PASSARINHO'), ('T': 'ORGANIZACAO', 'E': 'Poder Judiciário')]",['o']
965,966," [('PESSOA', 'Juiz'),('TEMPO', 'tempo'),('LEGISLACAO', 'decisões'),('TEMPO', 'momento'),('TEMPO', 'onda'),('TEMPO', 'violência'),('TEMPO', 'população'),('TEMPO', 'famílias')]",['o']
966,967," [('T': PESSOA, 'E': Justo), ('T': ORGANIZACAO, 'E': Tribunal), ('T': LEGISLACAO, 'E': pressupostos legais), ('T': PESSOA, 'E': agente)]",['o']
967,968," [('PESSOA', 'Relator')]",['o']
968,969," [('LEGISLACAO', 'STF'), ('JURISPRUDENCIA', 'Revista Trimestral de Jurisprudência'), ('TEMPO', 'vol. 123'), ('LOCAL', 'p. 548/549')]",['o']
969,970," [('Legislação', 'Instrução Criminal'), ('Local', 'Cárcere'), ('Organização', 'Poder Judiciário')]",['o']
970,971," [('PESSOA', 'sociedade')]",['o']
971,972,"Resposta: [('T': PESSOA, 'E': paciente), ('T': LOCAL, 'E': residência fixa)]",['o']
972,973," [('LEGISLACAO', 'Código Penal'), ('JURISPRUDENCIA', 'Habeas Corpus')]",['o']
973,974," [('Legislação', 'art. 317 e seguintes do CPP')]",['o']
974,975," [('PESSOA', 'DR. ISAIAS CALDEIRA VELOSO'), ('PESSOA', 'Alexandre Oliveira Martins dos Santos'), ('LEGISLACAO', 'Habeas Corpus')]",['o']
975,976," [('T': 'TEMPO', 'E': '05/10/2013'), ('T': 'JURISPRUDENCIA', 'E': 'mandado de prisão'), ('T': 'JURISPRUDENCIA', 'E': 'este Juízo')]",['o']
976,977," [('PESSOA', 'Julianderson Nonato Ferreira'), ('PESSOA', 'Antônio Salmo Pereira'), ('TEMPO', 'presente'), ('ORGANIZACAO', 'CAC'), ('ORGANIZACAO', 'FAC'), ('LEGISLACAO', 'necessidade da garantia da ordem pública'), ('JURISPRUDENCIA', 'roubo'), ('JURISPRUDENCIA', 'desacato'), ('JURISPRUDENCIA', 'promoção ou facilitação de fuga de pessoa presa')]",['o']
977,978," [('LEGISLACAO', 'art. 312 do CPP')]",['o']
978,979," [('T': PESSOA, 'E': Paciente)]",['o']
